food_code,food_name,source,water_g_100g,energy_kcal_100g,protein_g_100g,fat_g_100g,carb_g_100g,fiber_g_100g,ash_g_100g,calcium_mg_100g,phosphorus_mg_100g,iron_mg_100g,sodium_mg_100g,potassium_mg_100g,copper_mg_100g,zinc_mg_100g,retinol_mcg_100g,beta_carotene_mcg_100g,carotene_total_mcg_100g,thiamin_mg_100g,riboflavin_mg_100g,niacin_mg_100g,vitamin_c_mg_100g,bdd_percent,tkpi_main_group,tkpi_group_code,category_code,category_name,category_source,food_name_clean,food_name_match,food_name_match_original,urt,urt_qty,urt_unit,gram_per_portion,food_name_std
JR004,"Susu kerbau, segar",DABM-1964,"73,8",160,"6,3",12,"7,1",,"0,8",216,101,"0,2",82,,,"0,3",24,,,"0,04","0,07",,1,100,J,JR,SS,Susu,tkpi_main_group,susu kerbau,susu kerbau,susu kerbau,1/2 gelas,0.5,gelas,100,susu kerbau
JR005,"Susu kuda, segar",FCTEA-1972,91,40,2,"1,1","5,4",0,"0,4",,,,,"37,4",0,0,,1,,0,"0,2","0,2",,100,J,JR,SS,Susu,tkpi_main_group,susu kuda,susu kuda,susu kuda,,,,,susu kuda
JR006,"Susu sapi, segar",DABM-1964,"88,3",61,"3,2","3,5","4,3",0,"0,7",143,60,"1,7",36,149,"0,02","0,3",39,12,,"0,03","0,18","0,2",1,100,J,JR,SS,Susu,tkpi_main_group,susu sapi,susu sapi,susu sapi,1 gelas,1.0,gelas,200,susu sapi
JP001,Es krim,DABM-1964,"62,1",210,4,"12,5","20,6",0,"0,8",123,99,"0,1",78,"193,4",0,"0,7",158,0,,"0,04","0,23","0,1",1,100,J,JP,SS,Susu,tkpi_main_group,es krim,es krim,es krim,,,,,es krim
JP002,Hangop,DABM-1964,84,65,10,1,"3,5",0,"1,5",180,190,"0,2",126,"374,4",0,,,22,,"0,03","0,43","0,2",,100,J,JP,SS,Susu,tkpi_main_group,hangop,hangop,hangop,,,,,hangop
JP003,Keju,DABM-1964,"38,5",326,"22,8","20,3","13,1",0,"5,3",777,338,"1,5",1410,"82,7","0,03","3,1",227,128,,"0,01","0,37","0,1",1,100,J,JP,SS,Susu,tkpi_main_group,keju,keju,keju,,,,,keju
JP004,Kwark (quark),DABM-1964,59,242,19,17,3,0,2,300,350,"0,5",37,"72,7","0,01","0,2",173,0,,"0,03","0,38",0,,100,J,JP,SS,Susu,tkpi_main_group,kwark (quark),kwark (quark),kwark (quark),,,,,kwark (quark)
JP005,"Susu asam untuk bayi, bubuk",DABM-1964,"2,5",418,19,9,"65,5",0,4,800,600,7,188,"486,5",0,0,303,83,,1,"1,31","0,7",30,100,J,JP,SS,Susu,tkpi_main_group,"susu asam untuk bayi, bubuk","susu asam untuk bayi, bubuk","susu asam untuk bayi, bubuk",,,,,"susu asam untuk bayi, bubuk"
JP006,Susu bubuk,DABM-1964,"3,5",513,"24,6",30,"36,2",0,"5,7",904,694,"0,6",380,1330,"0,02","4,1",476,118,,"0,29","1,39","1,6",6,100,J,JP,SS,Susu,tkpi_main_group,susu bubuk,susu bubuk,susu bubuk,,,,,susu bubuk
JP007,Susu kental manis,DABM-1964,25,343,"8,2",10,55,0,"1,8",275,209,"0,2",150,320,"0,02",1,155,46,,"0,05","0,43","0,4",1,100,J,JP,SS,Susu,tkpi_main_group,susu kental manis,susu kental manis,susu kental manis,,,,,susu kental manis
JP008,Susu kental tak manis,DABM-1964,"73,7",138,7,"7,9","9,9",,"1,5",243,195,"0,2",140,303,,,121,,,"0,05",,0,1,100,J,JP,SS,Susu,tkpi_main_group,susu kental tak manis,susu kental tak manis,susu kental tak manis,,,,,susu kental tak manis
JP009,"Susu skim, bubuk",DABM-1964,"3,5",359,"35,6",1,52,0,"7,9",1300,1030,"0,6",470,1745,"0,04","4,1",,10,,"0,35","1,05","1,2",7,100,J,JP,SS,Susu,tkpi_main_group,"susu skim, bubuk","susu skim, bubuk","susu skim, bubuk",,,,,"susu skim, bubuk"
JP010,"Susu skim, segar",DABM-1964,"90,5",36,"3,5","0,1","5,1",,"0,8",123,97,"0,1",38,,,,0,,,"0,04",,,1,100,J,JP,SS,Susu,tkpi_main_group,susu skim,susu skim,susu skim,,,,,susu skim
JP011,"Yoghurt, segar",DABM-1964,88,52,"3,3","2,5",4,0,"2,2",120,90,"0,1",40,299,"0,01","0,6",22,10,,"0,04","0,1","0,2",0,100,J,JP,SS,Susu,tkpi_main_group,yoghurt,yoghurt,yoghurt,,,,,yoghurt
KR001,"Kelapa setengah tua, daging, segar",DABM-1964,70,180,4,15,10,"2,4",1,8,55,"1,3",4,"317,7","0,29","2,9",,0,10,"0,05","0,01","0,11",4,53,K,KR,NAN,,unmapped,"kelapa setengah tua, daging","kelapa setengah tua, daging","kelapa setengah tua, daging",,,,,"kelapa setengah tua, daging"
KR002,"Kelapa tua, daging, segar",DABM-1964,"46,9",359,"3,4","34,7",14,"4,7",1,21,98,2,3,"293,9","0,44","1,1",0,0,,"0,1",0,0,2,53,K,KR,NAN,,unmapped,"kelapa tua, daging","kelapa tua, daging","kelapa tua, daging",,,,,"kelapa tua, daging"
KR003,Lemak babi  (lard),DABM-1964,0,902,0,100,0,0,0,0,0,0,0,0,9,"0,1",0,0,,0,0,0,0,100,K,KR,M,Minyak / Lemak,keyword_rule,lemak babi  (lard),lemak babi (lard),lemak babi (lard),,,,,lemak babi  (lard)
KR004,Lemak babi (bacon),DABM-1964,20,626,"9,1",65,"1,1",0,"4,8",13,108,"0,8",0,0,0,"0,9",0,0,,"0,38",0,0,0,100,K,KR,M,Minyak / Lemak,keyword_rule,lemak babi (bacon),lemak babi (bacon),lemak babi (bacon),,,,,lemak babi (bacon)
KR005,Lemak ikan,KZGMI-2001,"43,3",372,12,"29,4","14,4",0,"0,3",20,230,"32,7",60,52,"0,4","1,1",,,,"0,49","0,13",,,100,K,KR,M,Minyak / Lemak,keyword_rule,lemak ikan,lemak ikan,lemak ikan,,,,,lemak ikan
KR006,Lemak kerbau (lemak sapi),DABM-1964,5,818,"1,5",90,0,0,"3,5",0,0,0,29,"25,8",0,0,0,283,,0,0,"0,7",0,100,K,KR,M,Minyak / Lemak,keyword_rule,lemak kerbau (lemak sapi),lemak kerbau (lemak sapi),lemak kerbau (lemak sapi),,,,,lemak kerbau (lemak sapi)
KR007,"Minyak hiu, hati",DABM-1964,0,902,0,100,0,0,0,0,0,0,0,0,0,0,21212,0,,0,0,0,0,100,K,KR,M,Minyak / Lemak,keyword_rule,"minyak hiu, hati","minyak hiu, hati","minyak hiu, hati",,,,,"minyak hiu, hati"
KR008,Minyak ikan,DABM-1964,0,902,0,100,0,0,0,0,0,0,0,0,0,0,24242,0,,0,0,0,0,100,K,KR,M,Minyak / Lemak,keyword_rule,minyak ikan,minyak ikan,minyak ikan,,,,,minyak ikan
KR009,Minyak kacang tanah,DABM-1964,0,902,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,100,K,KR,M,Minyak / Lemak,keyword_rule,minyak kacang tanah,minyak kacang tanah,minyak kacang tanah,1 sendok teh,1.0,sendok teh,5,minyak kacang tanah
KR010,Minyak kedelai,FCTEA-1972,"0,1",883,0,"99,9",0,0,0,0,0,0,0,"0,1",0,0,0,0,,0,0,0,0,100,K,KR,M,Minyak / Lemak,keyword_rule,minyak kedelai,minyak kedelai,minyak kedelai,1 sendok teh,1.0,sendok teh,5,minyak kedelai
KR011,Minyak kelapa,DABM-1964,0,870,1,98,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,100,K,KR,M,Minyak / Lemak,keyword_rule,minyak kelapa,minyak kelapa,minyak kelapa,1 sendok teh,1.0,sendok teh,5,minyak kelapa
